index,Index,Label,unit,start,last,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
MPU0484562       ,MPU0484562       ,"Materials input for Truck transportation (NAICS 484), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,30.891,41.338,45.528,51.733,53.848,62.463,68.737,78.59,87.178,92.932,91.351,99.28,101.631,117.247,101.605,123.339,106.73,117.214,118.215,123.943,115.232,122.353,118.871,111.276,100.105,100.0,96.542,127.945,130.839,128.726,138.572,141.124,135.584,103.538,
MPU0484563       ,MPU0484563       ,"Materials input for Truck transportation (NAICS 484), % Change Year Ago",3,1988-A01,2020-A01,,33.8,10.1,13.6,4.1,16.0,10.0,14.3,10.9,6.6,-1.7,8.7,2.4,15.4,-13.3,21.4,-13.5,9.8,0.9,4.8,-7.0,6.2,-2.8,-6.4,-10.0,-0.1,-3.5,32.5,2.3,-1.6,7.6,1.8,-3.9,-23.6,
MPU0484572       ,MPU0484572       ,"Services Input for Truck transportation (NAICS 484), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,47.104,60.193,63.534,70.802,70.51,77.109,78.738,85.154,86.4,89.685,84.986,97.388,105.979,106.606,111.843,110.407,109.701,114.684,116.275,119.698,124.313,126.782,103.848,110.108,104.162,100.0,98.888,114.582,132.436,134.73,149.877,180.882,183.72,187.281,
MPU0484573       ,MPU0484573       ,"Services Input for Truck transportation (NAICS 484), % Change Year Ago",3,1988-A01,2020-A01,,27.8,5.6,11.4,-0.4,9.4,2.1,8.1,1.5,3.8,-5.2,14.6,8.8,0.6,4.9,-1.3,-0.6,4.5,1.4,2.9,3.9,2.0,-18.1,6.0,-5.4,-4.0,-1.1,15.9,15.6,1.7,11.2,20.7,1.6,1.9,
MPU0484611       ,MPU0484611       ,"Sectoral output, billions of current dollars for Truck transportation (NAICS 484), Levels",1,1987-A01,2020-A01,75.682,85.295,92.666,102.392,102.666,111.043,117.228,129.691,135.162,142.879,152.358,164.734,176.219,188.363,188.534,192.935,198.847,220.089,245.324,262.725,271.276,275.05,224.561,243.97,271.847,292.759,302.325,327.674,326.881,325.451,350.707,385.109,396.197,384.166,
MPU0484621       ,MPU0484621       ,"Capital costs, billions of current dollars for Truck transportation (NAICS 484), Levels",1,1987-A01,2020-A01,9.538,10.197,11.416,11.135,11.604,12.179,13.606,14.789,14.322,14.147,15.205,17.653,19.313,21.095,19.154,18.325,21.367,24.798,27.07,29.442,23.35,28.007,22.808,25.186,24.876,26.72,23.862,27.038,29.24,29.951,32.315,34.703,32.219,35.574,
MPU0484631       ,MPU0484631       ,"Labor costs, billions of current dollars for Truck transportation (NAICS 484), Levels",1,1987-A01,2020-A01,34.926,34.877,37.328,39.137,40.19,43.275,45.519,50.561,52.568,56.125,61.247,67.289,72.388,76.209,77.531,78.23,79.479,83.645,89.059,95.281,99.56,91.726,85.887,87.53,96.31,100.826,106.359,112.892,118.977,117.997,123.073,132.019,139.785,138.046,
MPU0484641       ,MPU0484641       ,"Energy costs, billions of current dollars for Truck transportation (NAICS 484), Levels",1,1987-A01,2020-A01,6.637,7.804,8.352,10.78,8.977,8.7,8.753,9.392,10.246,11.06,16.489,12.001,10.162,12.95,10.177,13.165,15.153,22.619,36.836,39.821,45.212,45.518,25.679,34.435,56.606,73.053,79.691,77.507,51.813,48.246,48.614,37.676,36.53,18.809,
MPU0484651       ,MPU0484651       ,"Materials costs, billions of current dollars for Truck transportation (NAICS 484), Levels",1,1987-A01,2020-A01,1.941,2.713,3.092,3.587,3.788,4.424,4.948,5.777,6.634,7.079,6.916,7.49,7.668,8.931,7.762,9.412,8.157,9.082,9.349,10.044,9.508,10.398,9.967,9.368,8.685,8.795,8.579,11.373,11.537,11.369,12.41,12.959,12.667,9.777,
MPU0484661       ,MPU0484661       ,"Services costs, billions of current dollars for Truck transportation (NAICS 484), Levels",1,1987-A01,2020-A01,22.64,29.704,32.478,37.753,38.107,42.466,44.402,49.172,51.393,54.468,52.501,60.301,66.687,69.178,73.911,73.803,74.692,79.945,83.01,88.137,93.646,99.401,80.22,87.451,85.37,83.366,83.835,98.863,115.315,117.888,134.296,167.752,174.996,181.96,
MPU0484671       ,MPU0484671       ,"Capital share for Truck transportation (NAICS 484), Levels",1,1987-A01,2020-A01,0.126,0.12,0.123,0.109,0.113,0.11,0.116,0.114,0.106,0.099,0.1,0.107,0.11,0.112,0.102,0.095,0.107,0.113,0.11,0.112,0.086,0.102,0.102,0.103,0.092,0.091,0.079,0.083,0.089,0.092,0.092,0.09,0.081,0.093,
MPU0484681       ,MPU0484681       ,"Labor share for Truck transportation (NAICS 484), Levels",1,1987-A01,2020-A01,0.461,0.409,0.403,0.382,0.391,0.39,0.388,0.39,0.389,0.393,0.402,0.408,0.411,0.405,0.411,0.405,0.4,0.38,0.363,0.363,0.367,0.333,0.382,0.359,0.354,0.344,0.352,0.345,0.364,0.363,0.351,0.343,0.353,0.359,
MPU0484691       ,MPU0484691       ,"Energy share for Truck transportation (NAICS 484), Levels",1,1987-A01,2020-A01,0.088,0.091,0.09,0.105,0.087,0.078,0.075,0.072,0.076,0.077,0.108,0.073,0.058,0.069,0.054,0.068,0.076,0.103,0.15,0.152,0.167,0.165,0.114,0.141,0.208,0.25,0.264,0.237,0.159,0.148,0.139,0.098,0.092,0.049,
MPU0484701       ,MPU0484701       ,"Materials share for Truck transportation (NAICS 484), Levels",1,1987-A01,2020-A01,0.026,0.032,0.033,0.035,0.037,0.04,0.042,0.045,0.049,0.05,0.045,0.045,0.044,0.047,0.041,0.049,0.041,0.041,0.038,0.038,0.035,0.038,0.044,0.038,0.032,0.03,0.028,0.035,0.035,0.035,0.035,0.034,0.032,0.025,
MPU0484711       ,MPU0484711       ,"Services share for Truck transportation (NAICS 484), Levels",1,1987-A01,2020-A01,0.299,0.348,0.35,0.369,0.371,0.382,0.379,0.379,0.38,0.381,0.345,0.366,0.378,0.367,0.392,0.383,0.376,0.363,0.338,0.335,0.345,0.361,0.357,0.358,0.314,0.285,0.277,0.302,0.353,0.362,0.383,0.436,0.442,0.474,
MPU0484742       ,MPU0484742       ,"Contribution of energy intensity to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,86.726,88.26,88.122,89.437,88.459,88.354,88.072,88.148,88.248,87.83,91.342,89.555,87.892,87.868,86.87,88.601,89.001,90.559,93.787,93.364,93.552,92.17,89.581,91.638,96.063,100.0,102.026,100.808,97.588,98.058,96.543,92.098,91.973,88.806,
MPU0484743       ,MPU0484743       ,"Contribution of energy intensity to labor productivity for Truck transportation (NAICS 484), % Change Year Ago",3,1988-A01,2020-A01,,1.8,-0.2,1.5,-1.1,-0.1,-0.3,0.1,0.1,-0.5,4.0,-2.0,-1.9,0.0,-1.1,2.0,0.5,1.8,3.6,-0.5,0.2,-1.5,-2.8,2.3,4.8,4.1,2.0,-1.2,-3.2,0.5,-1.5,-4.6,-0.1,-3.4,
MPU0484762       ,MPU0484762       ,"Contribution of materials intensity to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,96.58,97.429,97.704,98.222,98.391,98.933,99.073,99.355,99.66,99.631,99.565,99.776,99.759,100.386,99.909,100.792,100.247,100.335,100.249,100.369,100.123,100.483,100.823,100.651,100.145,100.0,99.849,100.61,100.626,100.593,100.836,100.807,100.606,100.0,
MPU0484763       ,MPU0484763       ,"Contribution of materials intensity to labor productivity for Truck transportation (NAICS 484), % Change Year Ago",3,1988-A01,2020-A01,,0.9,0.3,0.5,0.2,0.6,0.1,0.3,0.3,0.0,-0.1,0.2,0.0,0.6,-0.5,0.9,-0.5,0.1,-0.1,0.1,-0.2,0.4,0.3,-0.2,-0.5,-0.1,-0.2,0.8,0.0,0.0,0.2,0.0,-0.2,-0.6,
MPU0484772       ,MPU0484772       ,"Contribution of services intensity to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,83.104,90.358,91.759,96.331,96.456,99.569,98.045,98.417,97.534,96.338,94.583,97.99,100.101,100.129,103.359,102.916,103.601,102.536,101.945,102.402,103.934,106.089,102.775,105.886,102.62,100.0,99.225,102.33,106.673,107.591,111.743,119.374,119.103,123.448,
MPU0484773       ,MPU0484773       ,"Contribution of services intensity to labor productivity for Truck transportation (NAICS 484), % Change Year Ago",3,1988-A01,2020-A01,,8.7,1.6,5.0,0.1,3.2,-1.5,0.4,-0.9,-1.2,-1.8,3.6,2.2,0.0,3.2,-0.4,0.7,-1.0,-0.6,0.4,1.5,2.1,-3.1,3.0,-3.1,-2.6,-0.8,3.1,4.2,0.9,3.9,6.8,-0.2,3.6,
MPU0484782       ,MPU0484782       ,"Contribution of intermediate inputs intensity to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,69.619,77.711,79.016,84.636,83.964,87.048,85.563,86.206,85.792,84.315,86.038,87.584,87.796,88.348,89.734,91.932,92.459,93.189,95.86,95.971,97.363,98.264,92.847,97.685,98.727,100.0,101.083,103.785,104.775,106.15,108.804,110.839,110.218,109.662,
MPU0484783       ,MPU0484783       ,"Contribution of intermediate inputs intensity to labor productivity for Truck transportation (NAICS 484), % Change Year Ago",3,1988-A01,2020-A01,,11.6,1.7,7.1,-0.8,3.7,-1.7,0.8,-0.5,-1.7,2.0,1.8,0.2,0.6,1.6,2.4,0.6,0.8,2.9,0.1,1.5,0.9,-5.5,5.2,1.1,1.3,1.1,2.7,1.0,1.3,2.5,1.9,-0.6,-0.5,
MPU0485012       ,MPU0485012       ,"Total factor productivity for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,92.16,88.7,90.255,92.691,89.064,87.623,87.486,88.394,91.131,90.286,92.763,93.804,98.144,100.943,98.362,96.779,99.041,101.159,99.245,98.485,97.88,98.956,96.379,94.072,93.27,100.0,101.201,102.425,96.708,91.399,91.206,91.951,96.608,98.357,
MPU0485013       ,MPU0485013       ,"Total factor productivity for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,-3.8,1.8,2.7,-3.9,-1.6,-0.2,1.0,3.1,-0.9,2.7,1.1,4.6,2.9,-2.6,-1.6,2.3,2.1,-1.9,-0.8,-0.6,1.1,-2.6,-2.4,-0.9,7.2,1.2,1.2,-5.6,-5.5,-0.2,0.8,5.1,1.8,
MPU0485032       ,MPU0485032       ,"Combined inputs for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,75.047,77.164,78.811,79.359,81.141,81.167,82.652,83.623,82.983,84.317,85.479,91.36,86.748,81.229,83.404,84.513,79.82,88.47,96.115,105.615,110.973,104.838,101.958,100.38,105.25,100.0,104.418,114.288,126.902,134.849,156.508,181.46,184.71,122.074,
MPU0485033       ,MPU0485033       ,"Combined inputs for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,2.8,2.1,0.7,2.2,0.0,1.8,1.2,-0.8,1.6,1.4,6.9,-5.0,-6.4,2.7,1.3,-5.6,10.8,8.6,9.9,5.1,-5.5,-2.7,-1.5,4.9,-5.0,4.4,9.5,11.0,6.3,16.1,15.9,1.8,-33.9,
MPU0485042       ,MPU0485042       ,"Capital input for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,51.029,52.35,53.499,54.524,54.92,55.355,55.609,56.795,58.628,61.981,66.008,70.887,79.601,88.726,95.147,95.565,94.126,94.465,94.778,96.289,100.231,102.792,102.237,102.282,101.15,100.0,102.449,103.53,102.655,102.86,104.417,109.404,114.995,116.857,
MPU0485043       ,MPU0485043       ,"Capital input for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,2.6,2.2,1.9,0.7,0.8,0.5,2.1,3.2,5.7,6.5,7.4,12.3,11.5,7.2,0.4,-1.5,0.4,0.3,1.6,4.1,2.6,-0.5,0.0,-1.1,-1.1,2.4,1.1,-0.8,0.2,1.5,4.8,5.1,1.6,
MPU0485052       ,MPU0485052       ,"Labor input for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,59.243,62.408,63.966,64.026,65.714,66.179,72.16,76.65,73.899,77.438,85.652,84.853,86.46,83.542,84.958,86.023,86.753,85.605,87.069,92.896,95.254,95.013,92.124,98.883,105.593,100.0,97.676,102.951,113.862,123.163,132.263,139.796,144.787,98.037,
MPU0485053       ,MPU0485053       ,"Labor input for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,5.3,2.5,0.1,2.6,0.7,9.0,6.2,-3.6,4.8,10.6,-0.9,1.9,-3.4,1.7,1.3,0.8,-1.3,1.7,6.7,2.5,-0.3,-3.0,7.3,6.8,-5.3,-2.3,5.4,10.6,8.2,7.4,5.7,3.6,-32.3,
MPU0485062       ,MPU0485062       ,"Labor productivity for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,111.062,104.136,105.773,109.252,104.82,103.255,97.325,94.304,99.829,95.845,90.655,99.082,96.994,97.404,96.12,94.577,90.946,104.194,109.632,112.124,114.426,109.232,106.68,95.441,92.907,100.0,108.681,115.105,109.457,101.787,110.171,122.51,127.222,127.271,
MPU0485063       ,MPU0485063       ,"Labor productivity for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,-6.2,1.6,3.3,-4.1,-1.5,-5.7,-3.1,5.9,-4.0,-5.4,9.3,-2.1,0.4,-1.3,-1.6,-3.8,14.6,5.2,2.3,2.1,-4.5,-2.3,-10.5,-2.7,7.6,8.7,5.9,-4.9,-7.0,8.2,11.2,3.8,0.0,
MPU0485072       ,MPU0485072       ,"Capital productivity for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,135.537,130.744,132.958,134.911,131.585,128.481,130.032,130.15,128.988,122.821,120.126,120.896,106.955,92.413,86.222,85.586,83.988,94.739,100.645,108.024,108.37,100.926,96.116,92.322,97.051,100.0,103.147,113.068,119.55,119.824,136.706,152.512,155.176,102.748,
MPU0485073       ,MPU0485073       ,"Capital productivity for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,-3.5,1.7,1.5,-2.5,-2.4,1.2,0.1,-0.9,-4.8,-2.2,0.6,-11.5,-13.6,-6.7,-0.7,-1.9,12.8,6.2,7.3,0.3,-6.9,-4.8,-3.9,5.1,3.0,3.1,9.6,5.7,0.2,14.1,11.6,1.7,-33.8,
MPU0485082       ,MPU0485082       ,"Capital intensity for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,81.942,79.649,79.554,80.98,79.659,80.366,74.847,72.458,77.394,78.036,75.466,81.956,90.687,105.401,111.48,110.505,108.284,109.98,108.929,103.795,105.588,108.229,110.991,103.378,95.73,100.0,105.365,101.802,91.557,84.947,80.59,80.328,81.985,123.868,
MPU0485083       ,MPU0485083       ,"Capital intensity for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,-2.8,-0.1,1.8,-1.6,0.9,-6.9,-3.2,6.8,0.8,-3.3,8.6,10.7,16.2,5.8,-0.9,-2.0,1.6,-1.0,-4.7,1.7,2.5,2.6,-6.9,-7.4,4.5,5.4,-3.4,-10.1,-7.2,-5.1,-0.3,2.1,51.1,
MPU0485152       ,MPU0485152       ,"Contribution of capital intensity to labor productivity for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,96.032,95.755,95.744,95.913,95.752,95.837,95.155,94.831,95.524,95.618,95.177,96.38,97.916,100.419,101.399,101.25,100.918,101.166,101.026,100.395,100.58,100.839,101.131,100.359,99.542,100.0,100.537,100.183,99.149,98.568,98.251,98.235,98.311,100.123,
MPU0485153       ,MPU0485153       ,"Contribution of capital intensity to labor productivity for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,-0.3,0.0,0.2,-0.2,0.1,-0.7,-0.3,0.7,0.1,-0.5,1.3,1.6,2.6,1.0,-0.1,-0.3,0.2,-0.1,-0.6,0.2,0.3,0.3,-0.8,-0.8,0.5,0.5,-0.4,-1.0,-0.6,-0.3,0.0,0.1,1.8,
MPU0485162       ,MPU0485162       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,97.685,97.804,97.971,98.107,98.118,98.11,97.911,97.809,98.01,98.145,98.249,98.763,99.35,100.143,100.503,100.431,100.234,100.161,100.074,99.959,99.991,100.052,100.118,100.065,99.991,100.0,100.009,99.972,99.907,99.868,99.848,99.848,99.852,99.944,
MPU0485163       ,MPU0485163       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,0.1,0.2,0.1,0.0,0.0,-0.2,-0.1,0.2,0.1,0.1,0.5,0.6,0.8,0.4,-0.1,-0.2,-0.1,-0.1,-0.1,0.0,0.1,0.1,-0.1,-0.1,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.1,
MPU0485172       ,MPU0485172       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.018,98.609,98.416,98.414,98.181,98.234,97.711,97.427,97.854,97.736,97.089,97.646,98.433,99.893,100.368,100.393,100.519,101.011,101.082,100.66,100.847,101.039,101.193,100.411,99.64,100.0,100.388,100.022,99.093,98.562,98.236,98.148,98.168,99.588,
MPU0485173       ,MPU0485173       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,-0.4,-0.2,0.0,-0.2,0.1,-0.5,-0.3,0.4,-0.1,-0.7,0.6,0.8,1.5,0.5,0.0,0.1,0.5,0.1,-0.4,0.2,0.2,0.2,-0.8,-0.8,0.4,0.4,-0.4,-0.9,-0.5,-0.3,-0.1,0.0,1.4,
MPU0485182       ,MPU0485182       ,"Contribution of labor composition to labor productivity for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,97.762,97.691,97.757,97.747,97.834,98.144,98.579,98.866,98.763,98.738,98.934,99.017,99.209,99.595,99.755,99.716,99.906,99.828,100.037,100.07,100.171,100.019,100.005,99.966,99.962,100.0,100.27,100.705,100.878,100.967,101.162,101.431,101.706,102.049,
MPU0485183       ,MPU0485183       ,"Contribution of labor composition to labor productivity for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,-0.1,0.1,0.0,0.1,0.3,0.4,0.3,-0.1,0.0,0.2,0.1,0.2,0.4,0.2,0.0,0.2,-0.1,0.2,0.0,0.1,-0.2,0.0,0.0,0.0,0.0,0.3,0.4,0.2,0.1,0.2,0.3,0.3,0.3,
MPU0485192       ,MPU0485192       ,"Contribution of research and development (R&D) intensity to labor productivity for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.916,99.917,99.919,99.922,99.925,99.928,99.929,99.93,99.934,99.938,99.959,99.985,99.999,100.022,100.073,100.115,100.11,100.106,100.095,100.074,100.059,100.047,100.038,100.02,100.005,100.0,99.994,99.986,99.977,99.971,99.967,99.966,99.965,99.976,
MPU0485193       ,MPU0485193       ,"Contribution of research and development (R&D) intensity to labor productivity for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MPU0485202       ,MPU0485202       ,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.382,99.387,99.405,99.449,99.512,99.559,99.587,99.649,99.727,99.801,99.868,99.993,100.158,100.387,100.469,100.323,100.066,99.898,99.786,99.713,99.691,99.71,99.787,99.866,99.907,100.0,100.145,100.203,100.172,100.167,100.2,100.274,100.329,100.617,
MPU0485203       ,MPU0485203       ,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,-0.1,-0.3,-0.2,-0.1,-0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.3,
MPU0485512       ,MPU0485512       ,"Real sectoral output for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,69.163,68.444,71.131,73.559,72.267,71.121,72.309,73.918,75.624,76.126,79.293,85.7,85.137,81.995,82.038,81.79,79.055,89.495,95.389,104.015,108.62,103.744,98.266,94.429,98.167,100.0,105.672,117.059,122.723,123.25,142.744,166.855,178.445,120.068,
MPU0485513       ,MPU0485513       ,"Real sectoral output for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,-1.0,3.9,3.4,-1.8,-1.6,1.7,2.2,2.3,0.7,4.2,8.1,-0.7,-3.7,0.1,-0.3,-3.3,13.2,6.6,9.0,4.4,-4.5,-5.3,-3.9,4.0,1.9,5.7,10.8,4.8,0.4,15.8,16.9,6.9,-32.7,
MPU0485552       ,MPU0485552       ,"Energy input for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,169.477,178.068,187.355,205.744,209.452,207.877,203.145,199.431,207.28,198.49,247.688,290.467,175.143,104.314,80.83,104.882,62.953,110.705,161.399,192.224,161.563,121.241,111.547,107.978,125.365,100.0,139.061,147.139,137.963,124.65,144.284,157.832,167.802,60.656,
MPU0485553       ,MPU0485553       ,"Energy input for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,5.1,5.2,9.8,1.8,-0.8,-2.3,-1.8,3.9,-4.2,24.8,17.3,-39.7,-40.4,-22.5,29.8,-40.0,75.9,45.8,19.1,-16.0,-25.0,-8.0,-3.2,16.1,-20.2,39.1,5.8,-6.2,-9.6,15.8,9.4,6.3,-63.9,
MPU0485562       ,MPU0485562       ,"Materials input for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,247.475,253.536,252.776,240.892,252.919,261.211,225.998,188.422,158.862,116.04,56.195,64.798,57.547,50.244,53.667,61.089,46.678,71.778,92.227,106.412,103.984,112.86,69.961,69.497,85.544,100.0,109.408,153.525,146.97,142.994,205.797,260.434,276.703,179.006,
MPU0485563       ,MPU0485563       ,"Materials input for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,2.4,-0.3,-4.7,5.0,3.3,-13.5,-16.6,-15.7,-27.0,-51.6,15.3,-11.2,-12.7,6.8,13.8,-23.6,53.8,28.5,15.4,-2.3,8.5,-38.0,-0.7,23.1,16.9,9.4,40.3,-4.3,-2.7,43.9,26.5,6.2,-35.3,
MPU0485572       ,MPU0485572       ,"Services Input for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,73.273,72.069,73.243,73.007,73.677,71.536,72.906,74.911,79.989,85.31,73.759,85.998,77.513,68.904,74.697,71.253,61.105,87.266,102.478,119.626,144.223,126.835,130.745,105.36,102.529,100.0,114.471,139.59,173.978,188.313,249.12,328.863,323.575,208.19,
MPU0485573       ,MPU0485573       ,"Services Input for Transit and ground passenger transportation (NAICS 485), % Change Year Ago",3,1988-A01,2020-A01,,-1.6,1.6,-0.3,0.9,-2.9,1.9,2.8,6.8,6.7,-13.5,16.6,-9.9,-11.1,8.4,-4.6,-14.2,42.8,17.4,16.7,20.6,-12.1,3.1,-19.4,-2.7,-2.5,14.5,21.9,24.6,8.2,32.3,32.0,-1.6,-35.7,
