series_id        ,sector_code,measure_code,duration_code,base_year,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
MPU0487202       ,487,20,2,2012,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Other transportation and support activities (NAICS 487,488,492), Indexes = 100.000",,1987,A01,2020,A01
MPU0487203       ,487,20,3,-,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Other transportation and support activities (NAICS 487,488,492), % Change Year Ago",,1988,A01,2020,A01
MPU0487512       ,487,51,2,2012,"Real sectoral output for Other transportation and support activities (NAICS 487,488,492), Indexes = 100.000",,1987,A01,2020,A01
MPU0487513       ,487,51,3,-,"Real sectoral output for Other transportation and support activities (NAICS 487,488,492), % Change Year Ago",,1988,A01,2020,A01
MPU0487552       ,487,55,2,2012,"Energy input for Other transportation and support activities (NAICS 487,488,492), Indexes = 100.000",,1987,A01,2020,A01
MPU0487553       ,487,55,3,-,"Energy input for Other transportation and support activities (NAICS 487,488,492), % Change Year Ago",,1988,A01,2020,A01
MPU0487562       ,487,56,2,2012,"Materials input for Other transportation and support activities (NAICS 487,488,492), Indexes = 100.000",,1987,A01,2020,A01
MPU0487563       ,487,56,3,-,"Materials input for Other transportation and support activities (NAICS 487,488,492), % Change Year Ago",,1988,A01,2020,A01
MPU0487572       ,487,57,2,2012,"Services Input for Other transportation and support activities (NAICS 487,488,492), Indexes = 100.000",,1987,A01,2020,A01
MPU0487573       ,487,57,3,-,"Services Input for Other transportation and support activities (NAICS 487,488,492), % Change Year Ago",,1988,A01,2020,A01
MPU0487611       ,487,61,1,-,"Sectoral output, billions of current dollars for Other transportation and support activities (NAICS 487,488,492), Levels",,1987,A01,2020,A01
MPU0487621       ,487,62,1,-,"Capital costs, billions of current dollars for Other transportation and support activities (NAICS 487,488,492), Levels",,1987,A01,2020,A01
MPU0487631       ,487,63,1,-,"Labor costs, billions of current dollars for Other transportation and support activities (NAICS 487,488,492), Levels",,1987,A01,2020,A01
MPU0487641       ,487,64,1,-,"Energy costs, billions of current dollars for Other transportation and support activities (NAICS 487,488,492), Levels",,1987,A01,2020,A01
MPU0487651       ,487,65,1,-,"Materials costs, billions of current dollars for Other transportation and support activities (NAICS 487,488,492), Levels",,1987,A01,2020,A01
MPU0487661       ,487,66,1,-,"Services costs, billions of current dollars for Other transportation and support activities (NAICS 487,488,492), Levels",,1987,A01,2020,A01
MPU0487671       ,487,67,1,-,"Capital share for Other transportation and support activities (NAICS 487,488,492), Levels",,1987,A01,2020,A01
MPU0487681       ,487,68,1,-,"Labor share for Other transportation and support activities (NAICS 487,488,492), Levels",,1987,A01,2020,A01
MPU0487691       ,487,69,1,-,"Energy share for Other transportation and support activities (NAICS 487,488,492), Levels",,1987,A01,2020,A01
MPU0487701       ,487,70,1,-,"Materials share for Other transportation and support activities (NAICS 487,488,492), Levels",,1987,A01,2020,A01
MPU0487711       ,487,71,1,-,"Services share for Other transportation and support activities (NAICS 487,488,492), Levels",,1987,A01,2020,A01
MPU0487742       ,487,74,2,2012,"Contribution of energy intensity to labor productivity for Other transportation and support activities (NAICS 487,488,492), Indexes = 100.000",,1987,A01,2020,A01
MPU0487743       ,487,74,3,-,"Contribution of energy intensity to labor productivity for Other transportation and support activities (NAICS 487,488,492), % Change Year Ago",,1988,A01,2020,A01
MPU0487762       ,487,76,2,2012,"Contribution of materials intensity to labor productivity for Other transportation and support activities (NAICS 487,488,492), Indexes = 100.000",,1987,A01,2020,A01
MPU0487763       ,487,76,3,-,"Contribution of materials intensity to labor productivity for Other transportation and support activities (NAICS 487,488,492), % Change Year Ago",,1988,A01,2020,A01
MPU0487772       ,487,77,2,2012,"Contribution of services intensity to labor productivity for Other transportation and support activities (NAICS 487,488,492), Indexes = 100.000",,1987,A01,2020,A01
MPU0487773       ,487,77,3,-,"Contribution of services intensity to labor productivity for Other transportation and support activities (NAICS 487,488,492), % Change Year Ago",,1988,A01,2020,A01
MPU0487782       ,487,78,2,2012,"Contribution of intermediate inputs intensity to labor productivity for Other transportation and support activities (NAICS 487,488,492), Indexes = 100.000",,1987,A01,2020,A01
MPU0487783       ,487,78,3,-,"Contribution of intermediate inputs intensity to labor productivity for Other transportation and support activities (NAICS 487,488,492), % Change Year Ago",,1988,A01,2020,A01
MPU0493012       ,493,1,2,2012,"Total factor productivity for Warehousing and storage (NAICS 493), Indexes = 100.000",4.0,1987,A01,2020,A01
MPU0493013       ,493,1,3,-,"Total factor productivity for Warehousing and storage (NAICS 493), % Change Year Ago",4.0,1988,A01,2020,A01
MPU0493032       ,493,3,2,2012,"Combined inputs for Warehousing and storage (NAICS 493), Indexes = 100.000",6.0,1987,A01,2020,A01
MPU0493033       ,493,3,3,-,"Combined inputs for Warehousing and storage (NAICS 493), % Change Year Ago",6.0,1988,A01,2020,A01
MPU0493042       ,493,4,2,2012,"Capital input for Warehousing and storage (NAICS 493), Indexes = 100.000",0.0,1987,A01,2020,A01
MPU0493043       ,493,4,3,-,"Capital input for Warehousing and storage (NAICS 493), % Change Year Ago",0.0,1988,A01,2020,A01
MPU0493052       ,493,5,2,2012,"Labor input for Warehousing and storage (NAICS 493), Indexes = 100.000",3.0,1987,A01,2020,A01
MPU0493053       ,493,5,3,-,"Labor input for Warehousing and storage (NAICS 493), % Change Year Ago",3.0,1988,A01,2020,A01
MPU0493062       ,493,6,2,2012,"Labor productivity for Warehousing and storage (NAICS 493), Indexes = 100.000",8.0,1987,A01,2020,A01
MPU0493063       ,493,6,3,-,"Labor productivity for Warehousing and storage (NAICS 493), % Change Year Ago",8.0,1988,A01,2020,A01
MPU0493072       ,493,7,2,2012,"Capital productivity for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493073       ,493,7,3,-,"Capital productivity for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493082       ,493,8,2,2012,"Capital intensity for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493083       ,493,8,3,-,"Capital intensity for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493152       ,493,15,2,2012,"Contribution of capital intensity to labor productivity for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493153       ,493,15,3,-,"Contribution of capital intensity to labor productivity for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493162       ,493,16,2,2012,"Contribution of information processing equipment (IPE) intensity to labor productivity for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493163       ,493,16,3,-,"Contribution of information processing equipment (IPE) intensity to labor productivity for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493172       ,493,17,2,2012,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493173       ,493,17,3,-,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493182       ,493,18,2,2012,"Contribution of labor composition to labor productivity for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493183       ,493,18,3,-,"Contribution of labor composition to labor productivity for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493192       ,493,19,2,2012,"Contribution of research and development (R&D) intensity to labor productivity for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493193       ,493,19,3,-,"Contribution of research and development (R&D) intensity to labor productivity for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493202       ,493,20,2,2012,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Warehousing and storage (NAICS 493), Indexes = 100.000",,1989,A01,2020,A01
MPU0493203       ,493,20,3,-,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Warehousing and storage (NAICS 493), % Change Year Ago",,1990,A01,2020,A01
MPU0493512       ,493,51,2,2012,"Real sectoral output for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493513       ,493,51,3,-,"Real sectoral output for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493552       ,493,55,2,2012,"Energy input for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493553       ,493,55,3,-,"Energy input for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493562       ,493,56,2,2012,"Materials input for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493563       ,493,56,3,-,"Materials input for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493572       ,493,57,2,2012,"Services Input for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493573       ,493,57,3,-,"Services Input for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493611       ,493,61,1,-,"Sectoral output, billions of current dollars for Warehousing and storage (NAICS 493), Levels",,1987,A01,2020,A01
MPU0493621       ,493,62,1,-,"Capital costs, billions of current dollars for Warehousing and storage (NAICS 493), Levels",,1987,A01,2020,A01
MPU0493631       ,493,63,1,-,"Labor costs, billions of current dollars for Warehousing and storage (NAICS 493), Levels",,1987,A01,2020,A01
MPU0493641       ,493,64,1,-,"Energy costs, billions of current dollars for Warehousing and storage (NAICS 493), Levels",,1987,A01,2020,A01
MPU0493651       ,493,65,1,-,"Materials costs, billions of current dollars for Warehousing and storage (NAICS 493), Levels",,1987,A01,2020,A01
MPU0493661       ,493,66,1,-,"Services costs, billions of current dollars for Warehousing and storage (NAICS 493), Levels",,1987,A01,2020,A01
MPU0493671       ,493,67,1,-,"Capital share for Warehousing and storage (NAICS 493), Levels",,1987,A01,2020,A01
MPU0493681       ,493,68,1,-,"Labor share for Warehousing and storage (NAICS 493), Levels",,1987,A01,2020,A01
MPU0493691       ,493,69,1,-,"Energy share for Warehousing and storage (NAICS 493), Levels",,1987,A01,2020,A01
MPU0493701       ,493,70,1,-,"Materials share for Warehousing and storage (NAICS 493), Levels",,1987,A01,2020,A01
MPU0493711       ,493,71,1,-,"Services share for Warehousing and storage (NAICS 493), Levels",,1987,A01,2020,A01
MPU0493742       ,493,74,2,2012,"Contribution of energy intensity to labor productivity for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493743       ,493,74,3,-,"Contribution of energy intensity to labor productivity for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493762       ,493,76,2,2012,"Contribution of materials intensity to labor productivity for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493763       ,493,76,3,-,"Contribution of materials intensity to labor productivity for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493772       ,493,77,2,2012,"Contribution of services intensity to labor productivity for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493773       ,493,77,3,-,"Contribution of services intensity to labor productivity for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0493782       ,493,78,2,2012,"Contribution of intermediate inputs intensity to labor productivity for Warehousing and storage (NAICS 493), Indexes = 100.000",,1987,A01,2020,A01
MPU0493783       ,493,78,3,-,"Contribution of intermediate inputs intensity to labor productivity for Warehousing and storage (NAICS 493), % Change Year Ago",,1988,A01,2020,A01
MPU0511012       ,511,1,2,2012,"Total factor productivity for Publishing industries, except internet (includes software) (NAICS 511), Indexes = 100.000",4.0,1987,A01,2020,A01
MPU0511013       ,511,1,3,-,"Total factor productivity for Publishing industries, except internet (includes software) (NAICS 511), % Change Year Ago",4.0,1988,A01,2020,A01
MPU0511032       ,511,3,2,2012,"Combined inputs for Publishing industries, except internet (includes software) (NAICS 511), Indexes = 100.000",6.0,1987,A01,2020,A01
MPU0511033       ,511,3,3,-,"Combined inputs for Publishing industries, except internet (includes software) (NAICS 511), % Change Year Ago",6.0,1988,A01,2020,A01
MPU0511042       ,511,4,2,2012,"Capital input for Publishing industries, except internet (includes software) (NAICS 511), Indexes = 100.000",0.0,1987,A01,2020,A01
MPU0511043       ,511,4,3,-,"Capital input for Publishing industries, except internet (includes software) (NAICS 511), % Change Year Ago",0.0,1988,A01,2020,A01
MPU0511052       ,511,5,2,2012,"Labor input for Publishing industries, except internet (includes software) (NAICS 511), Indexes = 100.000",3.0,1987,A01,2020,A01
