Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipt or Outlay Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
"2020-01-31","40185456","40185457","Employment and General Retirement","117604331472.04","400328219022.74","378775840315.23","9","5","5","50","D","RSG","3","1.3.1","2020","2","2020","1","01","31"
"2020-01-31","40185456","40185458","Unemployment Insurance","3018694362.12","8619850633.85","8921537655.93","9","6","6","60","D","RSG","3","1.3.2","2020","2","2020","1","01","31"
"2020-01-31","40185456","40185459","Other Retirement","422146802.39","1745544636.39","1483177508.06","9","7","7","70","D","RSG","3","1.3.3","2020","2","2020","1","01","31"
"2020-01-31","40185453","40185460","Excise Taxes","6307550789.28","26874790517.20","36204309018.66","9","8","8","80","D","RSG","2","1.4","2020","2","2020","1","01","31"
"2020-01-31","40185453","40185461","Estate and Gift Taxes","2360593550.22","6987666712.48","6125831888.23","9","9","9","90","D","RSG","2","1.5","2020","2","2020","1","01","31"
"2020-01-31","40185453","40185462","Customs Duties","6917631811.75","28064260695.01","24455130999.54","9","10","10","100","D","RSG","2","1.6","2020","2","2020","1","01","31"
"2020-01-31","40185453","40185463","Miscellaneous Receipts","8505614043.60","28755800797.56","25457491542.80","9","11","11","110","D","RSG","2","1.7","2020","2","2020","1","01","31"
"2020-01-31","40185453","40185464","Total","372287913768.70","1178799712871.77","1111216627340.73","9","12","12","120","T","SL","2","1.8","2020","2","2020","1","01","31"
"2020-01-31","null","40185465","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185466","National Defense","53431756873.30","249772588328.97","229454957470.57","9","14","14","140","D","F","2","2.1","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185467","International Affairs","5076919846.33","16982705214.57","14795762085.09","9","15","15","150","D","F","2","2.2","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185468","General Science, Space, and Technology","2414242509.97","11517585574.47","10319889465.10","9","16","16","160","D","F","2","2.3","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185469","Energy","264192235.01","1744082615.52","-246269354.08","9","17","17","170","D","F","2","2.4","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185470","Natural Resources and Environment","3384788131.94","14656703347.35","11472867566.20","9","18","18","180","D","F","2","2.5","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185471","Agriculture","1921244511.18","25024855870.25","25228237068.63","9","19","19","190","D","F","2","2.6","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185472","Commerce and Housing Credit","1248115479.97","9868774230.79","-4154413740.08","9","20","20","200","D","F","2","2.7","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185473","Transportation","6706201378.88","31627077599.14","28755442333.34","9","21","21","210","D","F","2","2.8","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185474","Community and Regional Development","2117907708.64","9039814421.45","10620125933.08","9","22","22","220","D","F","2","2.9","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185475","Education, Training, Employment, and Social Services","12149094542.93","37535321035.55","36036256621.21","9","23","23","230","D","F","2","2.10","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185476","Health","49319957882.40","199132372083.56","189056832579.27","9","24","24","240","D","F","2","2.11","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185477","Medicare","87096456760.01","252642120436.50","204819960770.06","9","25","25","250","D","F","2","2.12","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185478","Income Security","39079883501.86","156130480862.79","146197812271.48","9","26","26","260","D","F","2","2.13","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185479","Social Security","90744518688.25","356904326504.63","337842269881.83","9","27","27","270","D","F","2","2.14","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185480","Veterans Benefits and Services","18025885346.66","79931189077.66","67151418220.43","9","28","28","280","D","F","2","2.15","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185481","Administration of Justice","5631684237.21","23329406944.88","22210666275.09","9","29","29","290","D","F","2","2.16","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185482","General Government","1944903270.08","6466184043.49","5298490613.77","9","30","30","300","D","F","2","2.17","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185483","Net Interest","31698104606.55","131078315176.25","128847355699.20","9","31","31","320","D","F","2","2.18","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185485","Undistributed Offsetting Receipts","-7374663734.83","-45399360533.07","-42238842289.34","9","32","32","330","D","F","2","2.19","2020","2","2020","1","01","31"
"2020-01-31","40185465","40185486","Total","404881193776.34","1567984542834.75","1421468819470.85","9","33","33","340","T","SL","2","2.20","2020","2","2020","1","01","31"
"2019-12-31","null","39791106","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2020","1","2019","4","12","31"
"2019-12-31","39791106","39791107","Individual Income Taxes","152705802773.78","384858463133.20","372794236584.40","9","2","2","20","D","RSG","2","1.1","2020","1","2019","4","12","31"
"2019-12-31","39791106","39791108","Corporation Income Taxes","58310614783.87","65413765786.04","53109098210.49","9","3","3","30","D","RSG","2","1.2","2020","1","2019","4","12","31"
"2019-12-31","39791106","39791109","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2020","1","2019","4","12","31"
"2019-12-31","39791109","39791110","Employment and General Retirement","102399146219.05","282723887550.70","267006932980.11","9","5","5","50","D","RSG","3","1.3.1","2020","1","2019","4","12","31"
"2019-12-31","39791109","39791111","Unemployment Insurance","248407455.72","5601156271.73","5883286161.94","9","6","6","60","D","RSG","3","1.3.2","2020","1","2019","4","12","31"
"2019-12-31","39791109","39791112","Other Retirement","448790685.61","1323397834.00","1226700151.04","9","7","7","70","D","RSG","3","1.3.3","2020","1","2019","4","12","31"
"2019-12-31","39791106","39791113","Excise Taxes","7017434194.73","20567239727.92","29428609592.01","9","8","8","80","D","RSG","2","1.4","2020","1","2019","4","12","31"
"2019-12-31","39791106","39791114","Estate and Gift Taxes","1697675392.91","4627073162.26","5033496503.97","9","9","9","90","D","RSG","2","1.5","2020","1","2019","4","12","31"
"2019-12-31","39791106","39791115","Customs Duties","6448987274.74","21146628883.26","17827155391.63","9","10","10","100","D","RSG","2","1.6","2020","1","2019","4","12","31"
"2019-12-31","39791106","39791116","Miscellaneous Receipts","6528542704.48","20250186753.96","18927178135.85","9","11","11","110","D","RSG","2","1.7","2020","1","2019","4","12","31"
"2019-12-31","39791106","39791117","Total","335805401484.89","806511799103.07","771236693711.44","9","12","12","120","T","SL","2","1.8","2020","1","2019","4","12","31"
"2019-12-31","null","39791118","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791119","National Defense","62015451235.50","196340831455.67","179837674062.65","9","14","14","140","D","F","2","2.1","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791120","International Affairs","2207941840.80","11905785368.24","12078665030.78","9","15","15","150","D","F","2","2.2","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791121","General Science, Space, and Technology","3296905553.77","9103343064.50","8513627710.19","9","16","16","160","D","F","2","2.3","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791122","Energy","682608221.33","1479890380.51","-398091175.25","9","17","17","170","D","F","2","2.4","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791123","Natural Resources and Environment","4305933723.42","11271915215.41","9299829199.62","9","18","18","180","D","F","2","2.5","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791124","Agriculture","4686238429.41","23103611359.07","23069473969.25","9","19","19","190","D","F","2","2.6","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791125","Commerce and Housing Credit","-279878758.70","8620658750.82","-4441584758.58","9","20","20","200","D","F","2","2.7","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791126","Transportation","8067391250.74","24920876220.26","23847550666.31","9","21","21","210","D","F","2","2.8","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791127","Community and Regional Development","2123611511.58","6908273639.82","8581844808.14","9","22","22","220","D","F","2","2.9","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791128","Education, Training, Employment, and Social Services","7194049184.78","25386226492.62","24201431719.82","9","23","23","230","D","F","2","2.10","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791129","Health","48765733733.71","149812414201.16","142211640825.53","9","24","24","240","D","F","2","2.11","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791130","Medicare","26394593344.57","165545663676.49","153343704602.09","9","25","25","250","D","F","2","2.12","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791131","Income Security","39148890355.62","117050597360.93","114477243521.75","9","26","26","260","D","F","2","2.13","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791132","Social Security","88274902021.65","266159807816.38","251359352013.86","9","27","27","270","D","F","2","2.14","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791133","Veterans Benefits and Services","17067975675.41","61905303731.00","58639451498.03","9","28","28","280","D","F","2","2.15","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791134","Administration of Justice","6894269953.65","17697722707.67","18101474000.74","9","29","29","290","D","F","2","2.16","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791135","General Government","1491013024.15","4521280773.41","4018788610.19","9","30","30","300","D","F","2","2.17","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791136","Net Interest","34524087019.55","99380524470.32","99586187318.14","9","31","31","320","D","F","2","2.18","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791138","Undistributed Offsetting Receipts","-7783758519.63","-38024696798.24","-36158471595.40","9","32","32","330","D","F","2","2.19","2020","1","2019","4","12","31"
"2019-12-31","39791118","39791139","Total","349077958801.31","1163090029886.04","1090169792027.86","9","33","33","340","T","SL","2","2.20","2020","1","2019","4","12","31"
"2019-11-30","null","39447572","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2020","1","2019","4","11","30"
"2019-11-30","39447572","39447573","Individual Income Taxes","105763661978.46","232152660359.42","222236781511.85","9","2","2","20","D","RSG","2","1.1","2020","1","2019","4","11","30"
"2019-11-30","39447572","39447574","Corporation Income Taxes","532483638.61","7103151002.17","6354200716.37","9","3","3","30","D","RSG","2","1.2","2020","1","2019","4","11","30"
"2019-11-30","39447572","39447575","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2020","1","2019","4","11","30"
"2019-11-30","39447575","39447576","Employment and General Retirement","93654060533.12","180324741331.65","173079227683.96","9","5","5","50","D","RSG","3","1.3.1","2020","1","2019","4","11","30"
"2019-11-30","39447575","39447577","Unemployment Insurance","2595683217.02","5352748816.01","5591403303.15","9","6","6","60","D","RSG","3","1.3.2","2020","1","2019","4","11","30"
"2019-11-30","39447575","39447578","Other Retirement","485669101.17","874607148.39","803060418.91","9","7","7","70","D","RSG","3","1.3.3","2020","1","2019","4","11","30"
"2019-11-30","39447572","39447579","Excise Taxes","7513294447.01","13549805533.19","22249917137.78","9","8","8","80","D","RSG","2","1.4","2020","1","2019","4","11","30"
"2019-11-30","39447572","39447580","Estate and Gift Taxes","1238845490.88","2929397769.35","3358869096.97","9","9","9","90","D","RSG","2","1.5","2020","1","2019","4","11","30"
"2019-11-30","39447572","39447581","Customs Duties","6940235991.01","14697641608.52","11835289380.50","9","10","10","100","D","RSG","2","1.6","2020","1","2019","4","11","30"
"2019-11-30","39447572","39447582","Miscellaneous Receipts","6461481100.00","13721644049.48","13143906203.62","9","11","11","110","D","RSG","2","1.7","2020","1","2019","4","11","30"
"2019-11-30","39447572","39447583","Total","225185415497.28","470706397618.18","458652655453.11","9","12","12","120","T","SL","2","1.8","2020","1","2019","4","11","30"
"2019-11-30","null","39447584","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2020","1","2019","4","11","30"
"2019-11-30","39447584","39447585","National Defense","62925951306.35","134325380220.17","125641201568.69","9","14","14","140","D","F","2","2.1","2020","1","2019","4","11","30"
"2019-11-30","39447584","39447586","International Affairs","5847116870.96","9697843527.44","10458149427.41","9","15","15","150","D","F","2","2.2","2020","1","2019","4","11","30"
"2019-11-30","39447584","39447587","General Science, Space, and Technology","2891290857.90","5806437510.73","5538983241.31","9","16","16","160","D","F","2","2.3","2020","1","2019","4","11","30"
